Date,Trawl,Sample_ID,Catch_count,Species,Length_type,Length_cm,Weight_kg,Sex,FA_Sample,Comments,Recorder,Fish Processing Personnel,,
18-08-11,13,2844,235,Eulachon,Fork,NA,0.006,,,Too broken,,,,
18-08-11,13,2845,236,Eulachon,Fork,13.4,0.014,,,,,,,
18-08-11,13,2846,237,Eulachon,Fork,12.7,0.012,,,,,,,
18-08-11,13,2847,238,Juvenile Pollock,Total,7,0.002,,,,,,,
18-08-11,13,2848,239,Juvenile Pollock,Total,9.6,0.006,,,,,,,
18-08-11,13,2849,240,Juvenile Pollock,Total,9.8,0.008,,,,,,,
18-08-11,13,2850,241,Juvenile Pollock,Total,9.2,0.006,,,,,,,
18-08-11,13,2851,242,Juvenile Pollock,Total,9.3,0.006,,,,,,,
18-08-11,13,2852,243,Juvenile Pollock,Total,9.7,0.004,,,,,,,
18-08-11,13,2853,244,Eulachon,Fork,8.7,0.004,,,,,,,
18-08-11,13,2854,245,Myctophiid spp,Total,10.1,0.008,,Y,,,,,
18-08-11,13,2855,246,Myctophiid spp,Total,11.2,0.010,,Y,,,,,
18-08-11,13,2856,247,Myctophiid spp,Total,8.9,0.004,,Y,,,,,
18-08-11,13,2857,248,Myctophiid spp,Total,NA,0.002,,Y,Broken,,,,
18-08-11,13,2858,249,Myctophiid spp,Total,9.9,0.006,,Y,,,,,
18-08-11,13,2859,250,Myctophiid spp,Total,9.9,0.006,,,,,,,
18-08-11,13,2860,251,Clawed Armhooked Squid,Mantle,6.2,0.004,,,,,,,
18-08-11,13,2861,252,Clawed Armhooked Squid,Mantle,4.2,0.002,,,,,,,
18-08-11,13,2862,253,Fish Larvae A,Total,4.5,NA,,,Too small to weigh; likely eulachon larvae (according to Joe),,,,
18-08-11,13,2863,254,Fish Larvae A,Total,5.4,NA,,,,,,,
18-08-11,13,2864,255,Fish Larvae A,Total,5.4,NA,,,,,,,
18-08-11,13,2865,256,Fish Larvae A,Total,5.7,NA,,,,,,,
18-08-11,13,2866,257,Fish Larvae A,Total,5.2,NA,,,,,,,
18-08-11,13,2867,258,Fish Larvae A,Total,5.7,NA,,,,,,,
18-08-11,13,2868,259,Fish Larvae A,Total,5.4,NA,,,,,,,
18-08-11,13,2869,260,Fish Larvae A,Total,5.4,NA,,,,,,,
18-08-11,13,2870,261,Fish Larvae A,Total,5.1,NA,,,,,,,
18-08-11,13,2871,262,Fish Larvae A,Total,5.6,NA,,,,,,,
18-08-11,13,2872,263,Fish Larvae A,Total,5.2,NA,,,,,,,
18-08-11,13,2873,264,Fish Larvae A,Total,4.9,NA,,,,,,,
18-08-11,13,2874,265,Fish Larvae A,Total,5.4,NA,,,,,,,
18-08-11,13,2875,266,Fish Larvae A,Total,4.8,NA,,,,,,,
18-08-11,13,2876,267,Fish Larvae A,Total,4.7,NA,,,,,,,
18-08-11,13,2877,268,Fish Larvae A,Total,4.9,NA,,,,,,,
18-08-11,13,2878,269,Fish Larvae A,Total,5.4,NA,,,,,,,
18-08-11,13,2879,270,Fish Larvae A,Total,5.2,NA,,,,,,,
18-08-11,13,2880,271,Fish Larvae A,Total,4.9,NA,,,,,,,
18-08-11,13,2881,272,Fish Larvae A,Total,5,NA,,,,,,,
18-08-11,13,2882,273,Fish Larvae A,Total,4.9,NA,,,,,,,
18-08-11,13,2883,274,Fish Larvae A,Total,5.3,NA,,,,,,,
18-08-11,13,2884,275,Fish Larvae A,Total,5.3,NA,,,,,,,
18-08-11,13,2885,276,Fish Larvae A,Total,5.2,NA,,,,,,,
18-08-11,13,2886,277,Fish Larvae A,Total,5.9,NA,,,,,,,
18-08-11,13,2887,278,Fish Larvae A,Total,5.5,NA,,,,,,,
18-08-11,13,2888,279,Fish Larvae A,Total,5.4,NA,,,,,,,
18-08-11,13,2889,280,Fish Larvae A,Total,5.3,NA,,,,,,,
18-08-11,13,2890,281,Fish Larvae A,Total,5.2,NA,,,,,,,
18-08-11,13,2891,282,Fish Larvae A,Total,5.3,NA,,,,,,,
18-08-11,13,2892,283,Euphausid spp,Total,2.2,NA,,,Measured from tip of eyestalk to 6th segment; too small to weigh,,,,
18-08-11,13,2893,284,Euphausid spp,Total,2.1,NA,,,,,,,
18-08-11,13,2894,285,Euphausid spp,Total,1.9,NA,,,,,,,
18-08-11,13,2895,286,Euphausid spp,Total,1.7,NA,,,,,,,
18-08-11,13,2896,287,Euphausid spp,Total,1.8,NA,,,,,,,
18-08-11,13,2897,288,Euphausid spp,Total,2.7,NA,,,,,,,
18-08-11,13,2898,289,Euphausid spp,Total,2,NA,,,,,,,
18-08-11,13,2899,290,Euphausid spp,Total,2,NA,,,,,,,
18-08-11,13,2900,291,Euphausid spp,Total,2.6,NA,,,,,,,
18-08-11,13,2901,292,Euphausid spp,Total,2.1,NA,,,,,,,
18-08-11,13,2902,293,Euphausid spp,Total,1.9,NA,,,,,,,
18-08-11,13,2903,294,Euphausid spp,Total,2.2,NA,,,,,,,
18-08-11,13,2904,295,Euphausid spp,Total,2.2,NA,,,,,,,
18-08-11,13,2905,296,Euphausid spp,Total,2.2,NA,,,,,,,
18-08-11,13,2906,297,Euphausid spp,Total,1.2,NA,,,,,,,
18-08-11,13,2907,298,Euphausid spp,Total,1.9,NA,,,,,,,
18-08-11,13,2908,299,Euphausid spp,Total,1.7,NA,,,,,,,
18-08-11,13,2909,300,Euphausid spp,Total,1.9,NA,,,,,,,
18-08-11,13,2910,301,Euphausid spp,Total,2.6,NA,,,,,,,
18-08-11,13,2911,302,Euphausid spp,Total,2.4,NA,,,,,,,
18-08-11,13,2912,303,Euphausid spp,Total,2,NA,,,,,,,
18-08-11,13,2913,304,Euphausid spp,Total,1.6,NA,,,,,,,
18-08-11,13,2914,305,Euphausid spp,Total,1.9,NA,,,,,,,
18-08-11,13,2915,306,Euphausid spp,Total,2.5,NA,,,,,,,
18-08-11,13,2916,307,Euphausid spp,Total,2.2,NA,,,,,,,
18-08-11,13,2917,308,Euphausid spp,Total,2.1,NA,,,,,,,
18-08-11,13,2918,309,Euphausid spp,Total,2.1,NA,,,,,,,
18-08-11,13,2919,310,Euphausid spp,Total,1.8,NA,,,,,,,
18-08-11,13,2920,311,Euphausid spp,Total,1.9,NA,,,,,,,
18-08-11,13,2921,312,Euphausid spp,Total,1.9,NA,,,,,,,
18-08-11,13,2922,313,Spiny Dogfish,Total,35.5,0.196,,,,,,,
18-08-11,13,2923,314,Spiny Dogfish,Total,52,0.596,,,,,,,
18-08-11,13,2924,315,Spiny Dogfish,Total,28.9,0.102,,,,,,,
18-08-11,13,2925,316,Spiny Dogfish,Total,24.5,0.052,,,,,,,
18-08-11,13,2926,317,Spiny Dogfish,Total,35.7,0.204,,,,,,,
18-08-11,13,2927,318,Spiny Dogfish,Total,27.1,0.078,,,,,,,
18-08-11,13,2928,319,Spiny Dogfish,Total,27.9,0.084,,,,,,,
18-08-11,13,2929,320,Spiny Dogfish,Total,32.4,0.130,,,,,,,
18-08-11,13,2930,321,Spiny Dogfish,Total,41.1,0.290,,,,,,,
18-08-11,13,2931,322,Spiny Dogfish,Total,32.1,0.132,,,,,,,
18-08-11,13,2932,323,Spiny Dogfish,Total,32.2,0.156,,,,,,,
18-08-11,13,2933,324,Spiny Dogfish,Total,28.8,0.090,,,,,,,
18-08-11,13,2934,325,Spiny Dogfish,Total,28.2,0.092,,,,,,,
18-08-11,13,2935,326,Spiny Dogfish,Total,32.6,0.146,,,,,,,
18-08-11,13,2936,327,Spiny Dogfish,Total,37.7,0.228,,,,,,,
18-08-11,13,2937,328,Spiny Dogfish,Total,28.9,0.114,,,,,,,
18-08-11,13,2938,329,Spiny Dogfish,Total,30.1,0.118,,,,,,,
18-08-11,13,2939,330,Spiny Dogfish,Total,34.9,0.166,,,,,,,
18-08-11,13,2940,331,Spiny Dogfish,Total,36.2,0.080,,,,,,,
18-08-11,13,2941,332,Spiny Dogfish,Total,26.3,0.068,,,,,,,
18-08-11,13,2942,333,Spiny Dogfish,Total,31.4,0.134,,,,,,,
18-08-11,13,2943,334,Spiny Dogfish,Total,27.1,0.086,,,,,,,
18-08-11,13,2944,335,Spiny Dogfish,Total,27.4,0.086,,,,,,,
18-08-11,13,2945,336,Spiny Dogfish,Total,34.1,0.166,,,,,,,
18-08-11,13,2946,337,Spiny Dogfish,Total,26.1,0.084,,,,,,,
18-08-11,13,2947,338,Spiny Dogfish,Total,28.1,0.088,,,,,,,
18-08-11,13,2948,339,Spiny Dogfish,Total,25,0.058,,,,,,,
18-08-11,13,2949,340,Spiny Dogfish,Total,25.7,0.074,,,,,,,
18-08-11,13,2950,341,Spiny Dogfish,Total,30.8,0.120,,,,,,,
18-08-11,13,2951,342,Spiny Dogfish,Total,28.9,0.084,,,,,,,
18-08-11,13,2952,343,Spiny Dogfish,Total,24.5,0.048,,,,,,,
18-08-11,13,2953,344,Spiny Dogfish,Total,34.5,0.152,,,,,,,
18-08-11,13,2954,345,Spiny Dogfish,Total,31.7,0.132,,,,,,,
18-08-11,13,2955,346,Spiny Dogfish,Total,31.5,0.144,,,,,,,
18-08-11,13,2956,347,Spiny Dogfish,Total,28.1,0.088,,,,,,,
18-08-11,13,2957,348,Spiny Dogfish,Total,31.3,0.146,,,,,,,
18-08-11,13,2958,349,Spiny Dogfish,Total,32.5,0.178,,,,,,,
18-08-11,13,2959,350,Spiny Dogfish,Total,40.2,0.278,,,,,,,
18-08-11,13,2960,351,Spiny Dogfish,Total,47.3,0.388,,,,,,,
18-08-11,13,2961,352,Spiny Dogfish,Total,31,0.134,,,,,,,
18-08-11,13,2962,353,Spiny Dogfish,Total,39.7,0.230,,,,,,,
18-08-11,13,2963,354,Spiny Dogfish,Total,30.8,0.130,,,,,,,
18-08-11,13,2964,355,Spiny Dogfish,Total,43.7,0.312,,,,,,,
18-08-11,13,2965,356,Spiny Dogfish,Total,48.1,0.458,,,,,,,
18-08-11,13,2966,357,Spiny Dogfish,Total,30.5,0.112,,,,,,,
18-08-11,13,2967,358,Spiny Dogfish,Total,32.6,0.146,,,,,,,
18-08-11,13,2968,359,Spiny Dogfish,Total,28,0.098,,,,,,,
18-08-11,13,2969,360,Spiny Dogfish,Total,46.1,0.388,,,,,,,
18-08-11,13,2970,361,Spiny Dogfish,Total,30,0.110,,,,,,,
18-08-11,13,2971,362,Spiny Dogfish,Total,30.7,0.122,,,,,,,
18-08-11,13,2972,363,Spiny Dogfish,Total,30,0.108,,,,,,,
18-08-11,13,2973,364,Spiny Dogfish,Total,54.4,0.620,,,,,,,
18-08-11,13,2974,365,Spiny Dogfish,Total,28.3,0.096,,,,,,,
18-08-11,13,2975,366,Spiny Dogfish,Total,32,0.148,,,,,,,
18-08-11,13,2976,367,Spiny Dogfish,Total,39.9,0.252,,,,,,,
18-08-11,13,2977,368,Spiny Dogfish,Total,45.8,0.390,,,,,,,
18-08-11,13,2978,369,Spiny Dogfish,Total,31.7,0.102,,,,,,,
18-08-11,13,2979,370,Spiny Dogfish,Total,35.7,0.190,,,,,,,
18-08-11,13,2980,371,Spiny Dogfish,Total,56.4,0.742,,,,,,,
18-08-11,13,2981,372,Spiny Dogfish,Total,41.2,0.248,,,,,,,
18-08-11,13,2982,373,Spiny Dogfish,Total,41.5,0.298,,,,,,,
18-08-11,13,2983,374,Spiny Dogfish,Total,46.4,0.438,,,,,,,
18-08-11,13,2984,375,Spiny Dogfish,Total,45.8,0.420,,,,,,,
18-08-11,13,2985,376,Spiny Dogfish,Total,39.1,0.102,,,,,,,
18-08-11,13,2986,377,Spiny Dogfish,Total,46.7,0.416,,,,,,,
18-08-11,13,2987,378,Spiny Dogfish,Total,46.8,0.402,,,,,,,
18-08-11,13,2988,379,Spiny Dogfish,Total,36.9,0.220,,,,,,,
18-08-11,13,2989,380,Spiny Dogfish,Total,30.6,0.132,,,,,,,
18-08-11,13,2990,381,Spiny Dogfish,Total,37.5,0.210,,,,,,,
18-08-11,13,2991,382,Spiny Dogfish,Total,27.6,0.074,,,,,,,
18-08-11,13,2992,383,Spiny Dogfish,Total,29.4,0.096,,,,,,,
18-08-11,13,2993,384,Spiny Dogfish,Total,26.3,0.070,,,,,,,
18-08-11,13,2994,385,Spiny Dogfish,Total,27.2,0.084,,,,,,,
18-08-11,13,2995,386,Spiny Dogfish,Total,28.7,0.096,,,,,,,
18-08-11,13,2996,387,Spiny Dogfish,Total,40.8,0.272,,,,,,,
18-08-11,13,2997,388,Spiny Dogfish,Total,24.5,0.068,,,,,,,
18-08-11,13,2998,389,Spiny Dogfish,Total,29.5,0.250,,,,,,,
18-08-11,13,2999,390,Spiny Dogfish,Total,33.5,0.182,,,,,,,
18-08-11,13,3000,391,Spiny Dogfish,Total,32,0.142,,,,,,,
18-08-11,13,3001,392,Spiny Dogfish,Total,25.9,0.068,,,,,,,
18-08-11,13,3002,393,Spiny Dogfish,Total,36.4,0.186,,,,,,,
18-08-11,13,3003,394,Spiny Dogfish,Total,27.4,0.082,,,,,,,
18-08-11,13,3004,395,Spiny Dogfish,Total,26.4,0.070,,,,,,,
18-08-11,13,3005,396,Spiny Dogfish,Total,28.5,0.086,,,,,,,
18-08-11,13,3006,397,Spiny Dogfish,Total,40.1,0.238,,,,,,,
18-08-11,13,3007,398,Spiny Dogfish,Total,33.7,0.160,,,,,,,
18-08-11,13,3008,399,Spiny Dogfish,Total,31.7,0.138,,,,,,,
18-08-11,13,3009,400,Spiny Dogfish,Total,26.7,0.072,,,,,,,
18-08-11,13,3010,401,Spiny Dogfish,Total,21.1,0.110,,,,,,,
18-08-11,13,3011,402,Spiny Dogfish,Total,35,0.182,,,,,,,
18-08-11,13,3012,403,Spiny Dogfish,Total,20.6,0.102,,,,,,,
18-08-11,13,3013,404,Spiny Dogfish,Total,33,0.172,,,,,,,
18-08-11,13,3014,405,Spiny Dogfish,Total,53,0.582,,,,,,,
18-08-11,13,3015,406,Spiny Dogfish,Total,32.1,0.152,,,,,,,
18-08-11,13,3016,407,Spiny Dogfish,Total,27.7,0.080,,,,,,,
18-08-11,13,3017,408,Spiny Dogfish,Total,41.2,0.254,,,,,,,
18-08-11,13,3018,409,Spiny Dogfish,Total,30.7,0.116,,,,,,,
18-08-11,13,3019,410,Spiny Dogfish,Total,28.7,0.078,,,,,,,
18-08-11,13,3020,411,Spiny Dogfish,Total,34.2,0.150,,,,,,,
18-08-11,13,3021,412,Spiny Dogfish,Total,33.5,0.156,,,,,,,
18-08-12,14,3022,1,Chinook Salmon,Fork,45.6,1.112,,Y,,,,,
18-08-12,14,3023,2,Chinook Salmon,Fork,43.8,1.056,,Y,,,,,
18-08-12,14,3024,3,Chinook Salmon,Fork,44.8,1.098,,Y,,,,,
18-08-12,14,3025,4,Chinook Salmon,Fork,50.5,1.614,,Y,,,,,
18-08-12,14,3026,5,Chinook Salmon,Fork,48,1.278,,Y,,,,,
18-08-12,14,3027,6,Pacific Herring,Fork,30.8,0.088,,,,,,,
18-08-12,14,3028,7,Pacific Herring,Fork,19.9,0.070,,,,,,,
18-08-12,14,3029,8,Pacific Herring,Fork,15.5,0.034,,,,,,,
18-08-12,14,3030,9,Pacific Herring,Fork,15.7,0.032,,,,,,,
18-08-12,14,3031,10,Pacific Herring,Fork,19.1,0.076,,,,,,,
18-08-12,14,3032,11,Pacific Herring,Fork,16.1,0.042,,,,,,,
18-08-12,14,3033,12,Pacific Herring,Fork,15.1,0.030,,,,,,,
18-08-12,14,3034,13,Pacific Herring,Fork,16.1,0.038,,,,,,,
18-08-12,14,3035,14,Pacific Herring,Fork,19.8,0.072,,,,,,,
18-08-12,14,3036,15,Pacific Herring,Fork,19.5,0.062,,,,,,,
18-08-12,14,3037,16,Pacific Herring,Fork,19.7,0.076,,,,,,,
18-08-12,14,3038,17,Pacific Herring,Fork,18.5,0.062,,,,,,,
18-08-12,14,3039,18,Pacific Herring,Fork,19.6,0.072,,,,,,,
18-08-12,14,3040,19,Pacific Herring,Fork,19,0.068,,,,,,,
18-08-12,14,3041,20,Pacific Herring,Fork,19.1,0.068,,,,,,,
18-08-12,14,3042,21,Pacific Herring,Fork,13.1,0.020,,,,,,,
18-08-12,14,3043,22,Pacific Herring,Fork,22.4,0.104,,,,,,,
18-08-12,14,3044,23,Pacific Herring,Fork,20.9,0.086,,,,,,,
18-08-12,14,3045,24,Pacific Herring,Fork,18.4,0.056,,,,,,,
18-08-12,14,3046,25,Pacific Herring,Fork,19.1,0.062,,,,,,,
18-08-12,14,3047,26,Pacific Herring,Fork,15.1,0.034,,,,,,,
18-08-12,14,3048,27,Pacific Herring,Fork,14.1,0.028,,,,,,,
18-08-12,14,3049,28,Pacific Herring,Fork,15.5,0.034,,,,,,,
18-08-12,14,3050,29,Pacific Herring,Fork,13.6,0.026,,,,,,,
18-08-12,14,3051,30,Pacific Herring,Fork,15.2,0.032,,,,,,,
18-08-12,14,3052,31,Pacific Herring,Fork,19.5,0.072,,,,,,,
18-08-12,14,3053,32,Pacific Herring,Fork,20.5,0.080,,,,,,,
18-08-12,14,3054,33,Pacific Herring,Fork,19,0.058,,,,,,,
18-08-12,14,3055,34,Pacific Herring,Fork,15.5,0.042,,,,,,,
18-08-12,14,3056,35,Pacific Herring,Fork,18,0.054,,,,,,,
18-08-12,14,3057,36,Pacific Herring,Fork,19.3,0.076,,,,,,,
18-08-12,14,3058,37,Pacific Herring,Fork,15.5,0.034,,,,,,,
18-08-12,14,3059,38,Pacific Herring,Fork,18.3,0.056,,,,,,,
18-08-12,14,3060,39,Pacific Herring,Fork,15.6,0.038,,,,,,,
18-08-12,14,3061,40,Pacific Herring,Fork,15.2,0.036,,,,,,,
18-08-12,14,3062,41,Pacific Herring,Fork,14.5,0.034,,,,,,,
18-08-12,14,3063,42,Pacific Herring,Fork,15.1,0.034,,,,,,,
18-08-12,14,3064,43,Pacific Herring,Fork,13.7,0.024,,,,,,,
18-08-12,14,3065,44,Pacific Herring,Fork,13.9,0.028,,,,,,,
18-08-12,14,3066,45,Pacific Herring,Fork,18,0.060,,,,,,,
18-08-12,14,3067,46,Pacific Herring,Fork,19.9,0.076,,,,,,,
18-08-12,14,3068,47,Pacific Herring,Fork,14,0.026,,,,,,,
18-08-12,14,3069,48,Pacific Herring,Fork,15.5,0.040,,,,,,,
18-08-12,14,3070,49,Pacific Herring,Fork,20,0.084,,,,,,,
18-08-12,14,3071,50,Pacific Herring,Fork,19.6,0.068,,,,,,,
18-08-12,14,3072,51,Pacific Herring,Fork,15.4,0.034,,,,,,,
18-08-12,14,3073,52,Pacific Herring,Fork,17.3,0.050,,,,,,,
18-08-12,14,3074,53,Pacific Herring,Fork,19,0.068,,,,,,,
18-08-12,14,3075,54,Pacific Herring,Fork,15.6,0.038,,,,,,,
18-08-12,14,3076,55,Pacific Herring,Fork,19.5,0.072,,,,,,,
18-08-12,14,3077,56,Pacific Herring,Fork,18.2,0.064,,,,,,,
18-08-12,14,3078,57,Pacific Herring,Fork,14.1,0.022,,,,,,,
18-08-12,14,3079,58,Pacific Herring,Fork,14.7,0.030,,,,,,,
18-08-12,14,3080,59,Pacific Herring,Fork,16.9,0.044,,,,,,,
18-08-12,14,3081,60,Pacific Herring,Fork,14.5,0.030,,,,,,,
18-08-12,14,3082,61,Pacific Herring,Fork,14.5,0.026,,,,,,,
18-08-12,14,3083,62,Pacific Herring,Fork,14.2,0.024,,,,,,,
18-08-12,14,3084,63,Pacific Herring,Fork,15.7,0.034,,,,,,,
18-08-12,14,3085,64,Pacific Herring,Fork,15,0.030,,,,,,,
18-08-12,14,3086,65,Pacific Herring,Fork,18.3,0.056,,,,,,,
18-08-12,14,3087,66,Pacific Herring,Fork,18.6,0.066,,,,,,,
18-08-12,14,3088,67,Pacific Herring,Fork,21.1,0.078,,,,,,,
18-08-12,14,3089,68,Pacific Herring,Fork,20,0.066,,,,,,,
18-08-12,14,3090,69,Pacific Herring,Fork,16.3,0.040,,,,,,,
18-08-12,14,3091,70,Pacific Herring,Fork,19.4,0.068,,,,,,,
18-08-12,14,3092,71,Pacific Herring,Fork,14.5,0.026,,,,,,,
18-08-12,14,3093,72,Pacific Herring,Fork,14.2,0.024,,,,,,,
18-08-12,14,3094,73,Pacific Herring,Fork,14.6,0.030,,,,,,,
18-08-12,14,3095,74,Pacific Herring,Fork,13.5,0.024,,,,,,,
18-08-12,14,3096,75,Pacific Herring,Fork,13.9,0.022,,,,,,,
18-08-12,14,3097,76,Pacific Herring,Fork,15.3,0.028,,,,,,,
18-08-12,14,3098,77,Pacific Herring,Fork,14.5,0.026,,,,,,,
18-08-12,14,3099,78,Pacific Herring,Fork,20.4,0.076,,,,,,,
18-08-12,14,3100,79,Pacific Herring,Fork,19.6,0.074,,,,,,,
18-08-12,14,3101,80,Pacific Herring,Fork,14.2,0.024,,,,,,,
18-08-12,14,3102,81,Pacific Herring,Fork,15.2,0.030,,,,,,,
18-08-12,14,3103,82,Pacific Herring,Fork,16.1,0.034,,,,,,,
18-08-12,14,3104,83,Pacific Herring,Fork,14.2,0.024,,,,,,,
18-08-12,14,3105,84,Pacific Herring,Fork,16.2,0.042,,,,,,,
18-08-12,14,3106,85,Pacific Herring,Fork,14.9,0.030,,,,,,,
18-08-12,14,3107,86,Pacific Herring,Fork,17,0.044,,,,,,,
18-08-12,14,3108,87,Pacific Herring,Fork,20,0.072,,,,,,,
18-08-12,14,3109,88,Pacific Herring,Fork,15.7,0.032,,,,,,,
18-08-12,14,3110,89,Pacific Herring,Fork,15.2,0.034,,,,,,,
18-08-12,14,3111,90,Pacific Herring,Fork,19.5,0.072,,,,,,,
18-08-12,14,3112,91,Pacific Herring,Fork,15.4,0.028,,,,,,,
18-08-12,14,3113,92,Pacific Herring,Fork,19.1,0.062,,,,,,,
18-08-12,14,3114,93,Pacific Herring,Fork,19,0.066,,,,,,,
18-08-12,14,3115,94,Pacific Herring,Fork,17,0.046,,,,,,,
18-08-12,14,3116,95,Pacific Herring,Fork,18.6,0.064,,,,,,,
18-08-12,14,3117,96,Pacific Herring,Fork,14.2,0.028,,,,,,,
18-08-12,14,3118,97,Pacific Herring,Fork,16,0.044,,,,,,,
18-08-12,14,3119,98,Pacific Herring,Fork,15,0.026,,,,,,,
18-08-12,14,3120,99,Pacific Herring,Fork,14.5,0.026,,,,,,,
18-08-12,14,3121,100,Pacific Herring,Fork,14.9,0.032,,,,,,,
18-08-12,14,3122,101,Pacific Herring,Fork,14.2,0.026,,,,,,,
18-08-12,14,3123,102,Pacific Herring,Fork,19.2,0.070,,,,,,,
18-08-12,14,3124,103,Pacific Herring,Fork,16.1,0.034,,,,,,,
18-08-12,14,3125,104,Pacific Herring,Fork,19,0.074,,,,,,,
18-08-12,14,3126,105,Pacific Herring,Fork,15.1,0.030,,,,,,,
18-08-12,14,3127,106,Pacific Herring,Fork,16.4,0.042,,,,,,,
18-08-12,14,3128,107,Northern Anchovy,Fork,15.7,0.028,,Y,,,,,
18-08-12,14,3129,108,American Shad,Fork,25.5,0.194,,Y,,,,,
18-08-12,14,3130,109,Pyrosome spp,Total,17.2,0.520,,,,,,,
18-08-12,14,3131,110,Siphonophore spp,Long Axis,,0.012,,,Should ID in lab,,,,
18-08-12,14,3132,111,Clawed Armhooked Squid,Mantle,3.1,0.012,,,,,,,
18-08-13,15,3133,112,Chinook Salmon,Fork,34.1,0.506,,,,,,,
18-08-13,15,3134,113,Chinook Salmon,Fork,40.8,0.870,,,,,,,
18-08-13,15,3135,114,Chinook Salmon,Fork,36.9,0.574,,,,,,,
18-08-13,15,3136,115,Chinook Salmon,Fork,42.8,1.056,,,,,,,
18-08-13,15,3137,116,Chinook Salmon,Fork,43.5,1.038,,,,,,,
18-08-13,15,3138,117,Chinook Salmon,Fork,38.1,0.726,,,,,,,
18-08-13,15,3139,118,Chinook Salmon,Fork,40,0.806,,,,,,,
18-08-13,15,3140,119,Chinook Salmon,Fork,41.9,0.924,,,,,,,
18-08-13,15,3141,120,Chinook Salmon,Fork,35.6,0.614,,,,,,,
18-08-13,15,3142,121,Chinook Salmon,Fork,34.8,0.526,,,,,,,
18-08-13,15,3143,122,Chinook Salmon,Fork,49.2,1.660,,,,,,,
18-08-13,15,3144,123,Chinook Salmon,Fork,39.2,0.746,,,,,,,
18-08-13,15,3145,124,Chinook Salmon,Fork,44.2,1.006,,,,,,,
18-08-13,15,3146,125,Chinook Salmon,Fork,32,0.410,,,,,,,
18-08-13,15,3147,126,Chinook Salmon,Fork,38.9,0.824,,,,,,,
18-08-13,15,3148,127,Chinook Salmon,Fork,40.8,0.800,,,,,,,
18-08-13,15,3149,128,Chinook Salmon,Fork,35.6,0.578,,,,,,,
18-08-13,15,3150,129,Chinook Salmon,Fork,42.5,0.982,,,,,,,
18-08-13,15,3151,130,Chinook Salmon,Fork,21.8,0.974,,,,,,,
18-08-13,15,3152,131,Chinook Salmon,Fork,37.6,0.706,,,,,,,
18-08-13,15,3153,132,Chinook Salmon,Fork,35.8,0.614,,,,,,,
18-08-13,15,3154,133,Coho Salmon,Fork,66,3.564,,Y,,,,,
18-08-13,15,3155,134,Sablefish,Fork,41.1,0.644,,Y,,,,,
18-08-13,15,3156,135,Sablefish,Fork,48,1.062,,Y,,,,,
18-08-13,15,3157,136,Sablefish,Fork,42.5,0.822,,Y,,,,,
18-08-13,15,3158,137,Pacific Herring,Fork,21.3,0.100,,,,,,,
18-08-13,15,3159,138,Pacific Herring,Fork,18.4,0.072,,,,,,,
18-08-13,15,3160,139,Pacific Herring,Fork,18.2,0.072,,,,,,,
18-08-13,15,3161,140,Pacific Herring,Fork,18.1,0.064,,,,,,,
18-08-13,15,3162,141,Pacific Herring,Fork,21.9,0.116,,,,,,,
18-08-13,15,3163,142,Pacific Herring,Fork,18.3,0.078,,,,,,,
18-08-13,15,3164,143,Pacific Herring,Fork,19.2,0.082,,,,,,,
18-08-13,15,3165,144,Pacific Herring,Fork,18,0.054,,,,,,,
18-08-13,15,3166,145,Pacific Herring,Fork,18.8,0.078,,,,,,,
18-08-13,15,3167,146,Pacific Herring,Fork,20.1,0.096,,,,,,,
18-08-13,15,3168,147,Pacific Herring,Fork,16.3,0.042,,,,,,,
18-08-13,15,3169,148,Pacific Herring,Fork,16,0.044,,,,,,,
18-08-13,15,3170,149,Pacific Herring,Fork,20.1,0.106,,,,,,,
18-08-13,15,3171,150,Pacific Herring,Fork,18.6,0.086,,,,,,,
18-08-13,15,3172,151,Pacific Herring,Fork,18.6,0.078,,,,,,,
18-08-13,15,3173,152,Pacific Herring,Fork,20.7,0.106,,,,,,,
18-08-13,15,3174,153,Pacific Herring,Fork,18.9,0.090,,,,,,,
18-08-13,15,3175,154,Pacific Herring,Fork,18.2,0.070,,,,,,,
18-08-13,15,3176,155,Pacific Herring,Fork,14,0.028,,,,,,,
18-08-13,15,3177,156,Pacific Herring,Fork,18.9,0.070,,,,,,,
18-08-13,15,3178,157,Pacific Herring,Fork,19.1,0.076,,,,,,,
18-08-13,15,3179,158,Pacific Herring,Fork,18.9,0.077,,,,,,,
18-08-13,15,3180,159,Pacific Herring,Fork,17.5,0.060,,,,,,,
18-08-13,15,3181,160,Pacific Herring,Fork,17.2,0.056,,,,,,,
18-08-13,15,3182,161,Pacific Herring,Fork,20.2,0.090,,,,,,,
18-08-13,15,3183,162,Pacific Herring,Fork,18.3,0.072,,,,,,,
18-08-13,15,3184,163,Pacific Herring,Fork,18.8,0.088,,,,,,,
18-08-13,15,3185,164,Pacific Herring,Fork,20.1,0.090,,,,,,,
18-08-13,15,3186,165,Pacific Herring,Fork,19.5,0.090,,,,,,,
18-08-13,15,3187,166,Pacific Herring,Fork,18.7,0.088,,,,,,,
18-08-13,15,3188,167,Pacific Herring,Fork,19,0.088,,,,,,,
18-08-13,15,3189,168,Pacific Herring,Fork,18.5,0.068,,,,,,,
